temperatura,amonia,idade,peso,sexo,fotoperiodo,ruido,luz,umidade,infeccoes,animais_por_gaiola,risco,linhagem
34,11,667,106,1,12,15,293,8,1,1,3,0
21,14,260,71,0,14,59,95,45,1,4,3,0
32,14,330,364,0,13,60,139,16,0,2,3,0
23,30,672,40,1,12,46,95,5,0,2,3,0
36,30,184,253,1,14,48,103,86,1,4,3,0
34,20,86,178,0,10,17,92,6,0,5,3,0
25,15,324,484,0,13,38,173,91,1,3,3,0
27,9,360,185,1,11,30,157,3,1,5,3,0
36,27,392,197,0,16,20,218,84,1,1,3,0
30,24,430,288,0,15,24,206,84,1,3,3,0
28,27,344,58,0,15,47,288,39,0,2,3,0
29,13,33,30,0,16,44,281,40,0,3,3,0
31,11,643,410,0,11,28,287,80,1,2,3,0
21,14,156,212,1,13,43,296,74,1,3,3,0
32,30,262,245,1,14,50,74,42,0,2,3,0
39,30,231,446,0,16,15,67,60,1,4,3,0
29,30,195,470,1,12,74,180,97,0,2,3,0
24,25,293,299,0,10,60,74,27,1,1,3,0
28,10,258,366,1,16,54,100,75,0,2,3,0
24,18,156,485,0,13,36,170,83,0,5,3,0
27,14,532,497,1,13,45,266,81,0,3,3,0
23,22,687,310,0,15,52,127,34,0,2,3,0
40,11,65,431,1,12,36,281,13,1,5,3,0
20,27,40,302,1,13,40,205,100,1,5,3,0
28,24,650,353,0,13,22,222,16,1,3,3,0
40,16,697,481,1,12,77,295,4,1,5,3,0
26,9,427,146,1,14,51,286,41,1,1,3,0
25,29,167,35,1,10,56,243,0,1,2,3,0
35,26,32,475,1,15,57,61,42,0,5,3,0
40,24,707,417,0,10,51,229,44,0,3,3,0
29,26,716,339,0,11,37,170,90,0,4,3,0
26,25,399,41,1,10,42,147,71,1,1,3,0
20,21,626,416,1,16,18,75,73,0,3,3,0
21,21,209,83,0,16,18,253,27,1,3,3,0
32,18,271,120,1,16,43,68,43,0,3,3,0
27,26,349,229,1,15,16,182,68,0,3,3,0
34,20,376,218,0,12,74,206,61,0,1,3,0
22,24,596,307,0,15,43,260,47,0,1,3,0
39,22,210,449,1,16,14,267,91,1,2,3,0
30,10,112,425,1,15,14,127,100,0,3,3,0
30,22,69,427,1,15,77,189,60,1,5,3,0
24,14,413,188,0,11,18,133,100,1,3,3,0
23,10,524,424,1,16,10,122,15,1,4,3,0
30,18,320,28,0,12,55,152,19,1,4,3,0
22,29,521,247,0,11,73,236,17,0,3,3,0
36,12,702,67,1,11,51,150,27,0,2,3,0
30,9,727,499,0,12,36,115,36,1,5,3,0
28,25,705,494,1,11,51,163,21,1,2,3,0
26,27,646,332,0,13,48,298,97,0,4,3,0
40,23,480,40,1,10,74,214,88,0,2,3,0
34,21,618,233,1,14,57,173,48,1,1,3,0
32,18,46,72,0,10,27,187,79,0,4,3,0
31,12,141,12,0,14,23,264,21,1,2,3,0
37,12,196,121,0,13,28,202,96,0,4,3,0
27,14,533,449,1,16,18,270,91,0,5,3,0
37,11,169,284,0,14,80,155,73,1,4,3,0
21,24,435,231,0,14,19,192,66,1,3,3,0
33,29,427,37,1,15,19,275,61,1,2,3,0
25,11,503,99,0,12,79,236,72,1,5,3,0
25,25,262,344,1,15,54,174,80,1,1,3,0
27,30,663,500,0,14,38,194,53,0,1,3,0
34,27,134,230,0,12,29,105,66,0,4,3,0
33,13,52,217,0,16,12,66,12,0,2,3,0
33,17,48,168,0,10,79,188,7,1,1,3,0
40,11,234,273,1,14,75,100,61,0,4,3,0
33,9,647,379,0,10,65,231,54,1,2,3,0
22,9,241,18,1,10,77,263,63,0,2,3,0
22,13,716,129,1,12,68,134,18,0,2,3,0
34,27,302,399,0,11,45,73,51,0,2,3,0
36,10,56,342,0,13,27,177,45,1,4,3,0
20,11,507,184,0,15,12,81,24,0,4,3,0
25,21,339,166,0,16,25,108,95,1,4,3,0
33,17,329,296,1,10,11,241,86,0,5,3,0
23,24,162,335,0,12,35,150,8,1,1,3,0
24,11,595,134,1,13,26,284,10,1,5,3,0
20,30,254,376,0,15,47,258,80,1,1,3,0
38,21,122,256,0,12,56,80,42,0,4,3,0
33,28,256,212,0,10,76,213,68,0,5,3,0
36,9,396,187,0,13,44,225,54,0,1,3,0
31,16,403,32,1,14,26,252,4,1,4,3,0
36,10,69,55,0,16,55,255,55,0,4,3,0
34,24,326,123,1,13,60,120,39,0,4,3,0
38,17,352,203,1,10,24,243,81,1,2,3,0
23,23,501,437,0,11,54,239,8,0,4,3,0
31,24,208,141,1,16,32,247,69,0,5,3,0
21,27,193,304,0,16,74,177,3,0,5,3,0
32,14,298,421,1,11,21,201,25,1,5,3,0
22,30,443,27,1,15,22,295,63,0,1,3,0
40,10,156,10,0,14,10,80,60,0,5,3,0
26,10,493,365,0,14,43,88,3,1,2,3,0
39,28,364,405,0,14,60,88,6,1,5,3,0
31,9,247,487,1,15,80,84,71,1,5,3,0
20,12,448,291,0,12,49,121,82,0,1,3,0
38,18,171,340,0,11,25,87,46,1,3,3,0
22,19,326,376,0,10,47,138,89,0,5,3,0
36,15,615,282,1,12,48,138,50,0,2,3,0
28,14,728,373,1,15,40,263,53,0,3,3,0
38,18,564,442,1,15,43,279,73,0,3,3,0
21,29,467,228,1,13,51,272,91,0,5,3,0
31,26,454,33,1,15,46,197,96,1,2,3,0
33,12,282,89,0,11,42,262,63,1,5,3,0
37,15,108,157,0,15,39,159,39,1,5,3,0
31,15,727,370,1,12,79,142,54,1,1,3,0
32,14,512,131,0,11,10,66,29,1,4,3,0
35,10,148,219,0,15,55,126,25,1,5,3,0
31,29,614,460,0,14,75,65,35,0,5,3,0
40,11,609,304,1,12,71,101,66,0,3,3,0
31,9,358,286,0,15,24,278,19,0,1,3,0
39,9,317,245,0,12,60,242,1,1,3,3,0
30,28,534,442,0,15,25,224,1,0,4,3,0
31,14,256,289,1,14,73,262,58,0,1,3,0
30,23,170,232,1,13,71,259,8,1,3,3,0
23,22,575,327,1,10,35,96,83,1,3,3,0
33,18,393,165,1,16,59,98,100,1,2,3,0
33,29,463,339,1,13,47,105,69,0,5,3,0
28,11,590,197,1,14,65,276,63,0,2,3,0
34,18,78,398,0,13,52,89,13,0,2,3,0
32,17,345,135,1,12,17,180,58,1,5,3,0
26,12,250,113,1,13,39,277,81,0,1,3,0
38,13,112,329,0,16,31,281,49,1,4,3,0
32,9,107,162,0,16,56,181,61,0,4,3,0
32,12,275,139,1,15,54,143,40,0,1,3,0
20,13,89,171,0,15,21,113,82,0,4,3,0
31,16,726,114,1,10,56,165,55,0,4,3,0
22,13,497,241,0,15,48,272,71,1,3,3,0
34,18,244,407,0,12,27,199,38,1,1,3,0
30,20,518,47,0,11,78,274,42,0,4,3,0
20,10,172,36,0,12,71,224,28,1,1,3,0
25,30,569,49,0,13,37,140,66,1,5,3,0
35,15,59,137,0,11,75,180,99,0,2,3,0
22,22,487,225,0,14,49,161,18,0,1,3,0
24,18,425,105,1,10,38,211,39,0,4,3,0
31,22,94,104,1,10,22,280,96,0,1,3,0
25,21,449,410,0,10,26,207,13,1,5,3,0
31,18,696,349,0,12,41,147,8,0,2,3,0
26,9,713,27,1,16,38,99,83,1,2,3,0
36,29,56,103,1,15,65,120,73,1,3,3,0
34,16,513,179,1,16,30,277,9,1,2,3,0
21,13,502,318,0,11,36,158,46,0,2,3,0
34,16,259,123,0,15,28,235,48,1,5,3,0
39,26,302,426,0,13,75,89,93,0,3,3,0
28,14,56,140,1,16,55,68,39,1,2,3,0
26,15,170,17,0,16,79,89,18,0,2,3,0
29,11,152,169,1,12,64,152,35,0,3,3,0
38,15,116,418,1,16,22,143,36,0,4,3,0
28,30,478,51,1,13,49,273,93,0,2,3,0
35,27,112,57,1,12,59,180,70,0,5,3,0
25,26,315,309,1,13,56,190,63,1,4,3,0
36,26,122,342,1,10,56,136,8,0,4,3,0
28,24,312,386,1,15,49,264,63,1,4,3,0
33,17,357,191,0,12,60,78,94,1,1,3,0
27,10,502,285,0,13,61,115,65,0,1,3,0
38,10,457,78,1,12,55,111,88,0,5,3,0
38,19,46,217,1,15,17,67,18,0,2,3,0
39,27,82,242,0,11,35,263,31,0,4,3,0
31,20,419,75,1,14,77,166,87,1,2,3,0
28,23,161,299,0,12,61,118,19,0,2,3,0
38,30,723,263,0,14,30,279,67,0,5,3,0
35,29,36,451,1,15,75,204,97,0,2,3,0
23,15,369,247,0,15,13,296,35,0,2,3,0
29,16,470,10,1,12,58,234,4,0,1,3,0
35,12,133,59,1,16,70,199,36,1,2,3,0
38,20,627,14,1,12,59,164,61,1,1,3,0
39,26,591,178,1,13,75,231,24,1,3,3,0
21,21,451,483,1,11,62,129,11,0,1,3,0
20,12,403,268,0,16,35,254,8,1,5,3,0
29,19,92,496,1,10,21,123,30,1,2,3,0
39,30,517,189,1,13,80,189,78,0,4,3,0
34,26,663,355,0,13,36,157,0,0,3,3,0
35,12,426,261,0,10,35,188,26,1,1,3,0
30,9,45,362,0,16,76,218,29,1,1,3,0
40,9,677,443,1,16,80,113,84,0,4,3,0
22,13,179,444,1,14,36,66,10,1,2,3,0
26,17,499,149,0,11,13,247,82,0,5,3,0
28,17,696,296,0,13,58,71,32,0,1,3,0
24,15,212,224,0,13,57,260,45,1,4,3,0
35,13,257,475,1,15,63,152,60,1,3,3,0
20,23,288,259,1,15,12,188,89,0,4,3,0
38,14,277,343,1,13,63,182,76,0,1,3,0
25,18,352,435,1,10,68,226,19,1,3,3,0
29,22,710,419,1,10,57,164,70,1,3,3,0
26,29,503,126,1,12,19,171,42,0,1,3,0
39,20,37,384,1,14,60,81,85,0,5,3,0
39,27,212,48,1,14,71,200,52,1,3,3,0
23,12,389,181,0,13,53,80,88,0,5,3,0
29,25,425,484,0,10,30,171,59,0,4,3,0
38,13,261,254,1,16,47,106,0,0,3,3,0
36,25,329,225,0,11,79,199,94,0,3,3,0
21,15,676,458,1,16,35,250,87,0,3,3,0
28,27,589,293,0,15,27,148,13,0,5,3,0
30,15,553,238,1,16,33,267,48,1,1,3,0
30,21,104,244,0,15,28,155,45,0,1,3,0
37,24,397,127,0,16,19,252,57,1,2,3,0
35,17,410,79,0,14,10,188,17,0,1,3,0
32,24,473,414,1,12,75,62,85,1,2,3,0
28,17,572,54,0,13,43,112,86,0,1,3,0
21,21,167,148,0,14,14,253,24,1,5,3,0
37,24,82,203,1,11,69,169,80,0,1,3,0
25,17,171,18,0,15,61,131,91,0,1,3,0
30,9,196,40,1,12,51,205,52,1,3,3,0
23,27,498,178,0,12,36,90,52,1,3,3,0
28,19,476,359,1,11,46,92,26,1,3,3,0
22,13,72,480,1,11,41,285,27,0,2,3,0
22,14,609,32,1,15,13,259,56,0,5,3,0
31,15,331,254,0,11,30,71,32,1,4,3,0
27,27,104,414,1,15,74,274,14,0,4,3,0
25,29,414,155,0,15,10,205,17,1,5,3,0
21,23,503,321,0,15,73,282,36,0,5,3,0
27,29,602,94,1,16,50,137,93,0,5,3,0
35,15,572,287,0,13,79,214,0,0,4,3,0
29,15,275,485,0,12,17,217,94,1,5,3,0
28,26,150,466,1,13,53,144,55,1,4,3,0
28,26,66,490,1,14,53,75,36,0,2,3,0
39,27,287,210,1,14,27,139,51,0,3,3,0
31,28,472,242,1,14,79,224,56,1,2,3,0
36,20,165,104,0,11,70,187,66,0,3,3,0
22,30,580,328,1,10,74,95,8,0,5,3,0
24,30,487,477,1,12,78,290,39,1,4,3,0
26,14,70,336,0,14,41,143,13,0,5,3,0
36,29,152,175,1,10,60,128,22,1,5,3,0
23,10,288,163,0,11,17,162,72,1,2,3,0
20,27,617,470,1,15,79,151,81,0,2,3,0
23,16,237,23,1,12,54,268,66,1,1,3,0
38,19,610,47,1,12,71,132,14,1,1,3,0
35,16,632,434,0,11,54,108,75,0,4,3,0
20,13,406,430,1,16,30,124,100,0,1,3,0
22,22,357,210,1,10,39,80,87,1,2,3,0
21,15,185,398,1,15,74,133,69,0,3,3,0
34,13,94,217,0,13,69,113,5,1,5,3,0
27,28,719,252,1,13,48,156,82,0,2,3,0
37,20,730,337,0,10,77,125,100,0,4,3,0
30,27,30,385,1,16,28,119,32,0,5,3,0
38,27,333,81,1,11,39,72,27,0,3,3,0
32,25,724,99,1,13,70,194,61,1,2,3,0
33,25,171,162,0,16,46,247,13,0,3,3,0
21,17,162,288,0,15,16,80,34,0,2,3,0
24,18,533,261,1,10,38,230,28,0,3,3,0
39,9,684,382,1,14,76,249,68,0,4,3,0
32,13,271,230,1,11,30,140,0,0,4,3,0
20,30,89,228,0,16,48,134,17,0,2,3,0
20,21,692,360,1,15,23,192,34,0,2,3,0
20,14,97,460,1,14,74,258,62,1,4,3,0
29,17,110,189,0,14,44,211,92,0,2,3,0
37,25,451,261,0,10,72,252,99,1,1,3,0
33,24,554,184,1,16,33,264,68,0,2,3,0
27,15,547,269,1,13,17,161,60,1,5,3,0
31,25,508,365,1,12,29,197,5,1,4,3,0
35,19,445,95,1,14,32,269,93,0,2,3,0
25,13,485,334,0,11,66,258,7,1,5,3,0
31,25,418,17,0,15,58,257,38,0,3,3,0
20,18,698,286,1,12,59,259,93,0,5,3,0
25,22,57,495,1,10,23,176,86,0,1,3,0
40,21,670,446,0,11,46,143,56,1,4,3,0
26,14,552,186,0,16,73,106,98,0,1,3,0
40,17,637,49,1,16,78,196,40,1,3,3,0
33,20,633,453,1,10,48,148,91,1,1,3,0
36,28,351,209,0,15,27,219,28,0,2,3,0
33,9,506,312,1,14,71,62,33,1,5,3,0
21,27,426,349,1,13,37,124,66,0,5,3,0
40,13,701,477,1,11,22,120,71,0,3,3,0
32,11,431,384,1,16,48,208,66,1,4,3,0
20,14,161,62,0,15,31,161,1,0,5,3,0
21,28,448,499,0,12,65,88,64,1,2,3,0
23,19,67,428,0,14,30,241,97,0,5,3,0
30,28,667,435,0,16,13,252,25,0,4,3,0
35,21,58,373,1,14,22,247,55,0,3,3,0
25,14,373,169,1,13,46,147,30,0,1,3,0
31,13,367,235,1,16,19,72,34,1,2,3,0
23,30,612,453,0,16,16,151,31,0,1,3,0
23,12,356,71,0,16,70,110,66,0,1,3,0
32,29,602,315,1,10,48,258,93,0,3,3,0
32,28,133,46,1,13,36,126,94,1,5,3,0
33,30,328,500,0,10,68,285,41,1,3,3,0
38,21,548,217,0,10,51,115,10,1,4,3,0
38,25,286,324,1,13,46,169,84,1,1,3,0
20,11,211,129,0,11,71,259,100,0,3,3,0
21,11,266,413,1,15,47,95,68,1,3,3,0
33,21,310,360,0,16,33,98,12,0,3,3,0
38,18,544,24,0,16,75,90,0,0,1,3,0
33,21,693,272,0,13,11,146,9,1,3,3,0
39,23,460,370,1,12,55,260,81,0,5,3,0
31,27,220,151,1,16,22,110,23,0,4,3,0
23,30,467,98,0,10,10,127,94,1,5,3,0
22,21,439,136,1,16,39,193,1,0,1,3,0
28,11,312,128,0,14,25,98,44,0,3,3,0
32,30,309,110,1,15,62,201,1,1,3,3,0
34,26,430,482,0,12,73,288,18,0,4,3,0
40,20,162,269,1,11,69,170,73,0,3,3,0
38,13,75,29,1,12,58,77,76,0,1,3,0
22,28,639,497,0,14,26,240,86,0,2,3,0
29,25,321,456,0,13,70,220,31,0,4,3,0
28,28,573,415,1,10,68,221,3,0,1,3,0
40,15,292,332,1,16,55,204,49,0,4,3,0
34,16,662,215,0,14,21,213,17,1,5,3,0
25,12,174,179,0,10,24,286,75,1,4,3,0
35,30,683,485,1,10,63,110,18,0,4,3,0
36,16,589,488,1,14,25,68,100,1,3,3,0
30,29,586,465,1,14,25,151,32,1,5,3,0
26,15,727,242,1,12,53,269,43,1,2,3,0
20,20,716,400,0,12,34,134,32,0,1,3,0
29,28,420,94,0,10,13,152,89,1,2,3,0
27,26,158,403,1,11,42,224,43,1,1,3,0
36,9,500,22,0,12,39,282,20,0,1,3,0
27,14,662,108,1,11,54,250,24,1,2,3,0
32,21,271,211,1,15,27,205,68,1,3,3,0
34,20,544,333,0,14,38,147,23,1,5,3,0
21,10,451,423,0,16,61,90,42,1,5,3,0
26,17,556,256,0,12,60,140,97,1,1,3,0
37,9,619,350,1,16,14,93,24,0,2,3,0
34,26,367,379,0,15,14,78,5,1,3,3,0
37,22,399,350,1,10,30,194,83,0,2,3,0
32,21,342,345,0,15,65,286,11,1,3,3,0
40,30,507,256,0,12,74,259,2,1,1,3,0
24,17,285,274,1,10,14,224,95,1,5,3,0
24,14,450,102,0,15,57,282,88,0,1,3,0
23,28,418,84,1,15,48,116,94,1,3,3,0
39,27,641,112,0,14,40,297,20,0,1,3,0
37,16,447,134,0,16,14,164,86,1,3,3,0
25,28,320,488,0,16,17,207,42,1,2,3,0
35,20,445,286,1,12,53,270,21,0,5,3,0
40,13,340,474,0,14,19,233,87,1,2,3,0
23,30,83,399,1,15,45,167,24,0,1,3,0
22,17,388,454,1,16,35,196,7,1,1,3,0
26,14,543,166,0,16,30,130,88,1,1,3,0
40,11,295,82,1,15,52,109,8,1,3,3,0
33,11,215,99,0,14,26,83,17,0,2,3,0
40,24,433,171,1,10,66,236,80,0,1,3,0
32,24,255,300,1,12,47,70,81,1,4,3,0
22,20,477,347,1,10,39,193,81,0,5,3,0
35,29,258,187,1,10,53,235,33,0,3,3,0
30,17,177,482,0,13,51,76,5,1,1,3,0
24,30,698,85,0,13,56,250,21,0,3,3,0
21,23,524,317,0,13,72,208,46,0,2,3,0
35,16,604,142,1,10,24,148,91,0,5,3,0
21,27,41,383,0,16,72,79,61,1,1,3,0
27,16,608,150,0,15,71,71,5,1,1,3,0
36,11,488,76,1,16,44,163,36,1,2,3,0
31,24,307,478,1,11,73,237,47,1,4,3,0
24,20,502,106,0,12,18,292,48,0,2,3,0
38,20,250,412,0,12,38,229,47,1,3,3,0
21,13,78,318,1,15,55,276,80,0,4,3,0
20,12,50,83,0,11,45,78,3,0,4,3,0
20,27,514,449,1,12,58,232,35,1,4,3,0
40,12,471,160,1,13,22,99,51,1,1,3,0
29,15,125,388,0,15,17,82,14,1,2,3,0
36,25,726,183,0,14,19,204,96,1,5,3,0
35,24,469,471,0,13,36,210,36,1,3,3,0
33,11,224,387,0,12,77,227,29,1,3,3,0
35,27,608,284,1,14,10,67,63,0,3,3,0
38,29,421,304,0,13,23,123,38,1,2,3,0
34,10,428,268,1,14,17,263,63,1,4,3,0
34,29,127,339,0,12,54,247,57,1,3,3,0
34,14,412,246,0,11,64,105,17,0,1,3,0
21,15,429,67,1,13,10,247,73,0,3,3,0
27,21,453,410,1,16,29,249,23,0,2,3,0
39,26,198,312,0,16,16,176,72,0,4,3,0
32,30,543,103,1,16,24,78,4,0,3,3,0
22,18,28,329,0,14,18,266,79,1,2,3,0
26,19,413,115,1,13,72,261,70,1,5,3,0
29,26,44,408,0,14,72,299,7,0,3,3,0
21,12,604,107,0,12,47,291,50,0,4,3,0
39,27,43,335,1,13,69,212,61,0,1,3,0
23,12,642,314,0,12,50,131,21,0,5,3,0
30,29,26,386,1,13,58,179,21,0,4,3,0
25,16,646,472,1,10,57,220,16,0,3,3,0
32,13,473,28,1,15,26,78,56,1,3,3,0
40,25,116,78,0,10,28,246,19,1,1,3,0
40,13,188,334,0,14,20,215,65,0,3,3,0
20,18,412,482,1,12,20,103,53,1,2,3,0
39,19,714,477,0,10,57,125,28,1,4,3,0
23,18,482,446,1,13,17,196,11,0,4,3,0
30,10,314,307,1,15,72,232,66,1,4,3,0
40,30,619,499,0,15,75,282,30,1,3,3,0
21,19,601,264,1,11,58,261,75,1,5,3,0
26,15,335,76,1,14,12,264,31,1,5,3,0
40,18,458,484,0,14,62,124,82,1,4,3,0
37,10,702,68,0,13,63,202,14,1,4,3,0
34,26,573,352,1,12,48,224,98,0,4,3,0
38,11,463,414,0,15,26,83,90,0,5,3,0
38,30,729,198,0,11,48,128,6,0,5,3,0
23,10,218,399,1,16,65,226,76,0,1,3,0
39,25,511,186,1,16,55,256,54,0,2,3,0
21,23,596,149,1,15,35,263,25,0,3,3,0
34,23,533,158,0,15,35,102,62,0,1,3,0
38,16,643,217,1,15,27,118,18,1,5,3,0
25,28,720,345,0,11,15,113,72,1,3,3,0
24,10,491,327,0,13,57,107,27,1,5,3,0
35,26,49,377,0,13,28,154,53,1,3,3,0
37,23,510,167,1,16,19,286,69,1,5,3,0
40,20,703,252,0,15,62,127,32,0,1,3,0
30,24,557,431,1,14,41,243,90,1,2,3,0
24,21,218,300,1,11,49,179,51,0,2,3,0
24,9,629,414,1,16,50,241,30,0,2,3,0
28,27,430,135,0,11,64,118,70,1,1,3,0
20,16,319,208,1,13,55,221,19,1,4,3,0
27,14,79,78,1,16,38,242,59,1,4,3,0
39,27,632,49,0,15,35,200,37,0,3,3,0
23,21,588,204,1,13,31,259,13,0,5,3,0
36,13,221,61,0,15,80,271,71,1,4,3,0
25,10,629,281,1,11,60,267,71,1,4,3,0
38,15,471,497,1,15,33,193,54,1,5,3,0
29,11,462,331,1,14,21,168,76,0,2,3,0
23,24,336,30,0,12,63,213,9,0,4,3,0
22,28,627,267,1,11,22,180,6,1,3,3,0
39,25,710,295,0,13,80,255,4,0,3,3,0
31,11,284,320,0,11,21,274,22,0,2,3,0
36,14,204,278,0,14,20,133,90,0,4,3,0
31,16,64,62,1,12,32,133,1,1,4,3,0
31,27,419,158,1,12,74,249,88,1,4,3,0
32,27,296,449,1,10,45,233,84,0,2,3,0
36,23,165,10,0,13,23,289,89,0,2,3,0
20,13,363,348,1,10,27,219,18,1,3,3,0
30,20,165,430,1,15,28,185,44,1,2,3,0
26,11,523,233,1,15,21,193,97,1,1,3,0
40,20,153,167,1,16,73,172,47,0,2,3,0
38,19,304,279,0,16,80,242,60,0,1,3,0
37,18,442,279,1,12,34,178,85,0,1,3,0
31,13,559,319,1,10,74,129,65,1,5,3,0
29,19,629,210,1,10,33,95,56,1,1,3,0
36,17,708,413,1,15,47,117,13,1,4,3,0
23,16,261,53,1,15,70,110,59,0,2,3,0
35,28,110,341,0,15,80,254,3,0,1,3,0
37,26,636,437,1,14,64,135,61,0,1,3,0
38,14,619,375,0,16,26,205,22,0,2,3,0
31,25,697,338,0,13,16,145,21,1,5,3,0
23,15,469,155,1,13,44,243,69,1,5,3,0
27,27,146,52,0,14,28,242,3,1,2,3,0
30,16,683,377,0,15,24,174,39,0,1,3,0
27,29,415,52,0,16,54,160,36,1,1,3,0
29,22,381,26,1,12,75,99,78,0,4,3,0
28,29,63,253,0,13,62,138,100,1,3,3,0
39,26,601,352,1,10,22,157,27,0,5,3,0
39,22,77,180,1,14,63,138,18,0,3,3,0
30,30,105,291,1,11,41,217,68,1,1,3,0
28,13,187,99,0,16,59,249,71,1,1,3,0
22,19,573,10,0,15,77,157,100,0,5,3,0
32,9,332,224,0,15,66,64,31,0,5,3,0
26,24,224,163,0,10,51,195,68,0,4,3,0
36,9,445,320,0,14,54,144,68,0,4,3,0
36,28,274,440,1,15,53,204,33,1,5,3,0
24,24,298,204,0,15,49,260,70,0,1,3,0
35,30,651,364,1,16,13,245,4,1,4,3,0
36,24,415,185,0,10,57,200,73,1,2,3,0
38,22,308,62,0,15,19,231,85,0,4,3,0
28,18,62,72,0,10,36,87,29,0,1,3,0
39,30,242,490,1,15,79,82,12,0,4,3,0
29,14,363,89,1,15,17,103,37,1,2,3,0
30,24,541,115,1,15,76,94,14,0,3,3,0
34,22,317,204,1,15,22,152,77,1,1,3,0
35,18,446,324,0,11,28,204,95,1,1,3,0
24,17,209,55,0,15,50,167,11,1,3,3,0
38,10,328,24,0,12,73,255,72,0,2,3,0
34,21,428,41,0,14,45,239,90,0,5,3,0
37,21,431,15,1,13,80,86,36,1,1,3,0
32,25,461,185,1,12,35,93,71,1,4,3,0
21,28,624,293,0,13,15,103,8,1,5,3,0
20,28,147,23,0,12,46,248,41,0,2,3,0
23,22,286,484,0,14,34,120,30,0,3,3,0
21,24,528,320,0,11,55,129,67,0,5,3,0
35,13,360,447,0,12,31,175,28,0,3,3,0
33,10,73,52,0,10,17,180,44,0,4,3,0
24,28,57,206,0,13,71,218,53,1,3,3,0
33,19,282,351,0,15,77,83,98,1,5,3,0
20,18,176,256,0,15,48,236,67,0,2,3,0
38,24,160,444,0,12,17,228,25,1,3,3,0
21,20,639,145,1,15,59,81,66,1,1,3,0
38,27,73,220,0,14,29,247,57,1,2,3,0
38,22,699,178,1,10,20,239,77,1,4,3,0
26,16,232,161,0,13,47,189,88,1,3,3,0
25,16,706,248,1,15,64,159,49,0,2,3,0
37,25,164,96,1,10,59,252,39,1,5,3,0
38,23,287,226,0,12,51,176,45,0,5,3,0
32,21,513,269,0,10,75,189,28,0,2,3,0
32,21,233,87,0,14,66,276,47,1,5,3,0
28,27,484,278,0,16,41,102,32,0,5,3,0
33,12,515,483,0,14,18,168,84,1,1,3,0
23,27,303,432,1,10,24,147,13,1,4,3,0
29,11,162,420,0,15,60,266,67,1,3,3,0
25,22,549,327,0,15,33,165,9,0,5,3,0
20,25,588,24,0,11,77,168,33,1,4,3,0
36,16,29,286,0,11,56,228,79,0,3,3,0
23,21,657,184,1,13,49,288,54,1,3,3,0
26,16,231,249,1,16,41,149,17,0,1,3,0
25,26,189,343,0,14,27,251,39,1,4,3,0
29,10,263,14,1,13,44,164,52,1,4,3,0
37,27,213,401,0,13,43,264,25,1,1,3,0
37,13,359,181,0,10,26,183,58,1,4,3,0
40,27,339,152,1,16,76,95,49,0,5,3,0
35,24,358,156,0,12,69,61,1,1,5,3,0
30,18,231,249,1,15,77,253,64,1,3,3,0
20,19,660,203,0,14,64,156,73,0,1,3,0
21,19,559,155,1,13,77,194,98,0,1,3,0
21,12,566,42,0,16,27,296,45,1,1,3,0
33,21,513,129,1,14,58,299,65,0,5,3,0
34,26,114,206,0,11,65,246,99,1,5,3,0
21,18,590,91,0,14,29,283,55,1,2,3,0
32,12,250,96,0,13,21,133,11,1,2,3,0
21,21,658,323,1,13,48,132,96,0,4,3,0
39,24,710,343,0,11,15,168,79,0,4,3,0
20,16,558,477,1,15,32,120,35,0,1,3,0
36,16,238,482,0,13,12,132,40,0,4,3,0
28,20,415,384,0,14,30,152,63,0,5,3,0
21,24,342,253,0,14,77,187,24,1,5,3,0
33,29,682,209,1,10,67,142,87,0,3,3,0
29,14,92,311,1,15,80,216,24,1,5,3,0
40,19,368,105,1,14,22,99,99,0,5,3,0
29,14,409,59,0,15,67,236,75,1,5,3,0
38,13,53,331,0,12,64,148,6,0,3,3,0
22,21,111,119,0,10,68,76,85,1,1,3,0
37,28,125,370,1,11,54,197,14,0,2,3,0
29,9,617,399,0,10,25,295,39,1,1,3,0
26,12,221,253,1,15,67,198,72,1,4,3,0
24,16,519,81,0,14,58,124,55,0,4,3,0
26,14,688,256,0,11,59,248,65,1,4,3,0
24,25,456,472,1,15,63,207,21,0,3,3,0
34,26,515,112,0,11,79,73,50,0,3,3,0
32,20,394,144,0,12,15,132,81,1,5,3,0
29,21,137,316,0,16,58,92,67,0,1,3,0
31,11,125,423,1,16,68,222,55,0,5,3,0
34,10,380,144,1,11,68,165,47,1,2,3,0
38,13,380,390,1,12,76,177,7,0,3,3,0
24,28,379,427,1,13,72,112,26,1,1,3,0
30,22,571,61,0,15,32,184,32,1,2,3,0
35,22,449,500,0,12,29,153,1,1,1,3,0
21,22,119,160,1,10,46,202,79,0,1,3,0
20,26,535,402,1,13,75,113,22,1,2,3,0
36,26,315,62,1,16,64,205,78,0,4,3,0
32,20,611,465,1,12,10,272,0,0,3,3,0
37,19,189,61,1,12,18,198,24,0,1,3,0
39,25,454,73,0,13,47,255,49,1,2,3,0
33,12,652,309,0,12,28,78,15,0,1,3,0
33,22,221,299,0,14,27,293,85,0,5,3,0
23,12,438,342,0,14,14,223,62,0,3,3,0
35,19,247,268,1,14,27,137,73,0,4,3,0
29,20,191,435,1,15,75,84,3,1,2,3,0
36,28,266,262,0,16,79,216,37,1,4,3,0
