temperatura;amonia;idade;peso;sexo;fotoperiodo;ruido;luz;umidade;infeccoes;animais_por_gaiola;risco
24;26;87;46;0;14;68;185;27;1;2;6
26;18;362;339;1;11;44;208;24;0;5;4
28;28;489;116;1;10;68;81;86;1;4;4
23;14;86;138;1;11;35;276;27;0;2;4
28;24;347;372;0;10;12;257;0;0;5;7
28;11;672;258;1;14;49;219;78;0;4;5
24;9;469;247;0;12;79;93;93;0;5;9
20;20;583;285;1;14;65;72;16;1;3;5
33;27;528;73;0;11;20;258;96;0;2;3
28;25;633;368;0;16;61;226;18;1;2;6
30;19;461;290;1;16;52;117;21;1;3;4
35;17;28;253;0;16;32;150;3;0;3;4
23;30;321;71;1;10;36;111;70;1;1;7
20;28;346;352;1;11;34;157;3;0;4;5
26;14;291;106;0;10;33;204;12;1;2;7
40;22;552;383;0;13;50;133;89;1;2;9
40;18;351;242;1;15;25;145;49;1;3;7
33;21;153;384;1;15;51;257;18;1;4;6
26;21;60;355;1;12;64;284;68;1;3;4
23;11;484;324;0;14;47;250;80;1;3;6
21;14;389;324;0;12;39;68;17;0;3;6
38;14;525;300;1;12;69;201;85;1;1;9
23;28;458;68;0;10;73;71;55;1;4;4
27;25;666;460;1;16;38;213;13;0;1;4
20;23;710;28;1;10;19;152;49;0;4;9
26;30;214;427;0;13;33;270;70;1;3;4
40;27;78;45;1;15;48;287;51;0;5;7
29;14;150;474;0;16;15;282;7;1;2;5
40;20;198;41;0;16;45;284;87;0;3;9
37;11;363;24;0;12;43;283;100;0;3;8
21;29;483;456;0;15;13;221;54;1;1;5
20;22;45;359;0;15;75;205;24;0;1;7
24;10;608;83;0;15;20;114;94;0;2;5
23;21;163;38;0;10;18;266;97;1;2;9
34;25;461;438;0;13;47;105;21;1;5;3
27;11;478;334;0;15;61;196;3;1;1;7
29;16;713;62;0;10;70;148;47;0;2;5
35;13;237;262;0;14;34;201;36;0;1;7
20;13;197;414;0;13;28;216;56;1;5;7
28;12;430;60;1;12;36;220;93;0;2;5
30;16;306;469;1;16;64;81;25;0;3;4
31;28;178;325;1;15;53;80;87;0;4;5
30;26;192;266;1;15;49;94;79;1;4;8
30;14;66;235;1;12;58;217;89;1;1;3
24;11;524;116;0;11;65;292;20;1;1;9
38;25;31;283;0;15;75;226;77;1;5;3
33;9;217;432;0;10;29;249;66;1;3;3
22;16;606;376;0;16;33;122;69;0;4;8
28;9;395;429;0;10;73;292;29;0;4;8
26;26;253;371;0;16;46;172;46;1;2;4
34;9;566;81;1;12;58;202;7;1;4;7
35;16;125;66;1;12;20;80;49;0;1;9
23;9;633;152;0;16;41;221;64;0;5;4
32;13;369;102;0;13;30;92;85;1;2;4
23;19;46;282;1;15;65;202;92;0;2;7
23;25;675;289;1;13;62;156;52;1;4;7
31;9;413;380;1;10;28;138;79;0;1;4
31;25;605;279;1;11;61;60;66;1;4;8
34;10;661;129;1;16;78;147;61;1;1;3
25;17;104;340;1;14;70;222;29;1;3;5
20;9;638;317;0;12;24;216;44;1;4;5
39;10;29;73;0;15;37;194;84;0;3;6
25;16;177;54;1;13;12;179;54;0;3;4
32;25;504;56;0;15;20;146;26;0;3;4
36;26;149;453;1;11;74;101;30;1;4;7
33;11;563;104;0;13;77;223;12;0;1;6
38;25;438;285;0;13;59;124;47;0;5;4
23;22;603;65;0;14;50;85;49;1;3;8
28;19;80;147;1;12;49;119;10;0;1;7
32;17;69;161;1;13;74;160;88;1;5;5
36;21;326;74;0;11;10;171;41;0;2;4
23;10;299;22;0;10;49;225;81;1;3;3
23;22;105;318;1;16;16;248;20;0;5;5
28;29;398;62;0;11;68;201;26;0;2;7
20;19;592;370;0;10;66;129;49;1;4;7
32;12;145;333;0;11;43;139;93;1;1;7
20;14;49;230;0;10;51;60;42;1;3;6
37;27;454;437;1;13;78;189;27;0;2;7
36;25;600;146;1;13;71;164;80;0;2;7
38;9;437;396;0;11;76;85;30;0;5;7
30;22;87;142;1;16;13;280;87;1;5;9
37;23;641;25;0;15;55;292;86;0;2;5
32;14;270;39;0;16;71;64;34;0;2;5
20;26;332;58;0;11;73;276;13;1;5;4
22;24;692;43;0;13;63;180;4;1;3;6
37;17;125;429;1;11;74;103;90;1;5;3
37;20;656;105;1;16;38;284;67;1;1;3
23;30;231;192;0;13;35;88;11;1;4;6
31;25;188;472;0;11;26;145;52;0;5;4
24;13;189;484;0;11;50;166;62;0;3;6
38;26;546;456;0;15;73;130;58;1;3;9
23;25;21;483;0;12;14;218;98;1;1;3
36;12;269;73;1;13;61;172;53;0;4;7
20;26;597;71;0;10;74;299;59;1;3;6
32;17;214;159;1;15;10;93;88;0;5;8
29;11;730;418;0;12;43;249;6;1;2;8
26;17;94;40;1;14;26;169;50;1;3;9
27;17;127;27;0;16;23;256;53;0;5;3
31;17;583;360;1;10;17;216;51;0;3;7
20;26;83;408;1;16;64;204;29;1;4;3
32;27;31;341;0;11;43;160;76;0;4;5
34;27;274;240;1;10;59;169;59;0;4;4
20;26;566;195;1;12;42;246;71;1;3;6
24;15;604;387;1;14;79;81;22;0;1;7
27;25;440;359;1;10;73;228;10;0;4;9
24;12;289;374;0;12;70;299;73;0;2;7
28;10;331;306;0;16;63;83;38;0;2;7
38;24;361;241;1;16;32;134;56;0;4;9
22;20;116;409;1;10;55;152;86;0;4;9
37;9;719;129;1;15;51;126;4;1;2;5
23;26;377;299;0;15;69;156;49;1;5;9
28;30;233;335;0;11;33;246;47;1;5;8
39;24;110;286;1;15;26;282;35;0;2;7
22;22;150;395;1;13;48;299;54;0;1;3
29;20;705;166;0;13;78;116;32;1;1;7
36;10;56;349;0;10;31;217;94;1;4;6
22;22;402;425;1;10;13;147;40;1;3;3
29;17;605;122;0;13;42;263;90;1;3;6
28;18;481;236;1;11;65;229;75;0;3;8
24;29;664;214;1;11;14;63;86;0;3;9
32;18;368;113;1;12;10;143;0;1;2;9
24;24;388;284;1;15;57;86;0;0;2;7
25;22;293;157;1;16;72;174;85;1;4;5
33;11;187;299;0;11;65;231;48;0;3;4
36;22;427;468;1;10;72;190;22;0;1;4
26;22;294;439;1;13;75;133;99;0;3;5
31;15;516;442;0;11;29;139;2;1;4;4
31;26;74;55;0;10;31;250;71;0;2;9
28;23;593;300;0;14;54;242;43;1;2;8
20;27;511;236;1;10;34;189;50;0;4;5
25;19;417;101;1;14;61;162;18;0;3;3
30;16;613;309;0;12;43;135;79;1;3;7
23;21;618;255;1;10;28;250;73;0;5;3
25;29;561;374;0;13;34;120;68;1;3;8
37;15;296;335;1;14;60;276;55;1;2;9
32;27;397;153;1;10;69;292;35;1;4;4
35;24;476;338;0;11;16;187;89;0;4;9
22;12;421;230;1;10;12;149;22;0;1;8
28;28;410;402;0;16;40;99;97;1;3;7
20;18;679;473;0;16;53;249;20;1;5;5
25;27;242;297;1;16;20;260;8;0;3;5
33;24;228;68;1;13;73;112;37;0;4;5
28;9;391;29;1;10;53;210;24;1;2;6
23;14;620;227;1;15;51;219;11;1;3;9
23;18;501;126;0;16;75;158;95;0;1;8
36;23;174;258;0;15;19;207;90;0;1;9
27;10;538;341;1;16;61;188;76;0;3;6
34;28;701;168;1;11;36;105;32;0;4;7
28;19;530;444;1;15;41;299;22;0;2;9
28;16;77;360;1;12;18;119;13;0;5;3
38;30;344;96;1;12;19;170;5;1;2;3
31;21;251;210;0;16;65;153;5;0;1;9
36;27;528;314;1;13;49;91;36;0;3;5
35;23;423;463;0;12;12;166;4;1;4;3
38;19;29;487;1;10;22;75;48;1;3;7
21;22;425;270;0;11;40;293;74;1;4;3
38;10;502;300;0;13;15;202;8;0;1;8
31;13;673;454;0;12;53;226;84;0;3;3
26;11;703;135;0;12;70;69;14;1;2;9
25;21;367;330;1;10;61;99;2;0;1;9
20;14;588;421;1;15;59;62;30;0;5;4
27;29;523;476;1;13;80;77;26;0;1;9
20;17;481;17;1;11;14;284;96;1;4;8
28;20;357;87;0;10;33;88;98;1;4;9
26;25;545;293;1;14;44;106;35;1;2;9
31;21;633;406;0;14;43;159;12;1;4;8
21;14;618;404;0;12;49;140;80;1;1;4
37;28;486;17;1;10;10;258;1;1;3;6
30;23;458;109;0;16;41;76;58;0;4;5
32;30;130;419;1;15;68;296;78;1;4;3
39;18;164;309;0;13;61;267;59;0;3;4
40;23;513;143;1;15;43;296;14;0;4;5
28;26;61;468;0;15;23;63;57;0;4;3
28;16;309;302;1;16;71;264;35;1;5;6
23;26;668;242;0;11;57;76;12;0;5;5
23;28;40;139;1;10;68;261;79;0;3;3
39;23;115;175;0;12;19;132;54;1;3;4
27;30;247;93;0;15;76;254;21;1;1;8
26;12;582;475;1;11;79;112;9;0;3;8
28;26;147;209;0;14;53;269;99;0;4;8
29;12;709;365;1;15;40;150;38;1;5;3
21;9;249;420;1;14;37;174;82;0;4;4
35;9;127;243;1;14;64;193;36;1;5;4
39;23;343;493;0;10;62;286;90;1;4;5
36;12;221;434;0;12;17;235;79;1;5;5
31;26;267;399;0;16;45;124;100;1;1;6
32;15;165;25;0;15;10;253;10;1;5;7
28;17;648;261;1;10;11;166;55;0;2;6
33;21;615;197;1;10;49;195;74;1;3;5
27;11;378;296;0;11;74;273;20;1;3;4
25;22;45;309;1;11;39;216;55;0;3;8
24;23;483;421;1;13;26;180;65;0;1;5
20;19;382;389;1;14;58;138;84;0;2;3
37;16;339;298;1;11;18;291;38;0;5;6
34;17;703;190;1;11;13;265;53;0;2;3
37;28;361;82;1;10;58;131;36;0;2;6
30;16;258;378;1;12;10;75;7;0;1;6
25;27;192;77;0;16;27;268;30;1;1;8
29;20;203;109;0;13;36;143;81;1;1;4
36;24;537;74;0;11;28;116;47;1;1;8
40;9;268;314;0;10;11;150;8;0;5;5
38;21;541;354;0;13;80;71;38;1;2;4
22;17;633;310;1;11;79;284;15;0;1;5
26;28;560;148;0;16;77;64;64;1;3;9
35;28;388;35;0;14;53;160;28;1;3;9
23;11;45;44;0;11;52;116;100;1;1;5
38;13;559;236;0;11;53;262;79;1;2;4
31;10;481;474;0;10;40;277;16;0;2;5
34;24;185;230;0;13;26;284;50;1;2;9
22;19;353;354;1;13;65;215;86;0;3;4
38;20;241;166;0;12;54;295;27;1;4;9
27;20;482;325;0;11;74;137;6;1;4;9
27;9;31;170;0;11;39;113;20;1;2;7
28;30;373;311;0;14;69;224;16;0;1;9
36;15;729;77;1;16;66;204;14;1;1;4
31;22;562;328;0;12;53;163;59;1;2;4
32;25;507;127;0;10;51;232;54;0;3;8
27;30;543;269;1;13;62;74;57;1;3;7
26;21;328;372;1;10;62;297;89;0;2;3
23;24;59;447;1;10;58;162;97;0;1;9
23;24;301;153;0;14;26;253;80;0;3;5
40;27;553;301;1;11;38;268;1;1;5;6
32;16;434;330;1;13;35;140;17;0;3;3
30;21;71;227;1;11;17;131;11;0;3;8
40;12;190;413;0;14;55;232;45;0;1;4
21;17;632;40;1;11;77;206;21;0;1;7
34;28;305;398;0;11;54;179;59;1;3;5
35;13;718;450;1;15;29;147;20;0;2;5
25;30;140;409;1;16;35;170;3;0;3;6
30;27;300;134;0;10;14;207;55;1;5;7
36;27;174;146;0;11;66;206;74;0;5;8
29;20;31;122;0;13;71;237;46;1;4;7
31;20;86;230;0;14;75;273;95;1;4;3
31;11;658;283;0;11;24;97;6;1;5;6
37;20;639;182;0;11;59;296;95;1;3;5
21;25;106;271;0;13;80;114;5;0;1;9
28;29;262;341;1;13;29;240;33;1;2;4
22;15;179;103;0;12;31;207;33;0;1;8
29;9;391;47;1;14;40;288;57;1;3;5
30;27;218;51;0;10;55;187;34;0;5;8
31;13;482;497;1;14;39;169;90;1;2;8
23;11;688;175;0;16;74;138;98;0;3;7
27;20;163;362;1;14;11;183;86;0;1;3
28;17;129;65;0;16;17;292;27;0;2;9
33;17;79;165;0;10;56;138;29;0;2;5
21;16;413;192;1;12;11;160;82;0;1;5
28;20;151;213;0;12;62;242;63;1;5;4
28;18;453;175;1;16;60;132;11;0;3;3
26;9;334;425;1;16;31;86;72;0;1;6
36;22;271;460;0;13;48;115;82;0;1;3
28;12;318;150;1;14;54;290;1;0;3;4
27;20;258;217;1;10;50;254;47;0;1;3
34;29;332;444;0;14;25;157;92;1;3;9
24;12;342;331;0;15;75;221;36;1;5;5
34;20;694;392;1;16;36;280;85;0;5;9
22;22;250;443;1;15;50;237;11;1;4;9
26;20;271;452;0;10;44;101;35;1;5;3
31;19;203;380;1;14;55;127;58;1;2;8
26;22;282;340;1;15;31;112;7;1;1;5
36;19;200;449;1;11;13;228;58;1;2;5
37;30;728;405;1;13;24;143;24;1;2;4
38;10;186;434;0;13;78;278;51;1;5;5
31;24;131;406;1;16;77;299;42;1;2;7
35;27;137;365;1;14;22;88;71;0;4;4
21;15;523;431;1;10;51;253;26;0;4;3
22;9;509;10;0;15;72;84;50;1;2;6
37;21;600;430;1;13;57;87;72;1;1;3
28;15;704;441;1;13;33;226;58;0;4;5
34;25;270;209;1;15;62;297;93;1;3;7
20;26;709;416;0;13;46;138;98;1;2;4
21;9;627;398;1;13;48;223;64;0;3;9
20;19;102;189;1;16;75;197;84;0;4;9
30;24;220;405;0;16;54;258;93;1;3;8
28;27;195;285;1;12;50;270;73;1;4;8
28;23;407;174;0;14;20;169;91;1;5;9
31;17;675;79;1;16;20;263;85;1;4;3
27;13;71;297;0;12;51;245;73;1;3;7
24;27;535;364;1;12;26;169;83;1;1;4
31;23;648;268;1;13;27;196;88;1;1;5
26;22;28;276;1;11;75;120;50;1;3;8
40;27;664;266;0;15;35;173;26;0;1;6
34;23;678;400;1;15;43;250;63;0;3;3
37;18;413;165;1;13;67;67;85;0;4;5
24;21;72;108;0;13;19;291;62;0;1;9
28;10;472;65;1;12;52;154;16;1;2;6
21;10;443;24;0;15;36;171;15;1;4;7
35;24;415;119;1;12;43;158;36;0;1;4
37;22;499;498;1;14;67;179;7;1;2;4
22;23;242;227;1;13;56;167;72;1;5;3
26;20;380;240;0;15;46;235;16;1;4;7
37;11;430;99;1;10;56;267;68;0;5;9
40;22;448;409;1;11;47;232;60;0;5;6
39;10;594;73;0;15;66;272;57;0;5;5
31;17;269;231;1;11;50;183;80;1;2;8
23;22;447;291;0;12;32;168;18;0;5;6
31;29;350;334;0;11;23;245;71;0;1;9
38;16;202;304;0;16;32;272;96;1;2;3
26;25;509;453;0;13;77;161;97;1;5;3
28;12;453;12;0;12;30;73;77;0;3;3
37;12;100;409;1;14;37;66;32;1;1;5
21;30;708;11;0;10;35;300;82;1;1;6
40;11;670;105;0;11;71;98;73;1;3;6
36;11;410;163;0;10;68;276;26;1;4;6
30;11;526;211;0;13;18;88;53;0;5;3
29;12;179;288;0;11;45;133;10;0;3;9
23;30;442;272;0;15;39;287;67;0;5;5
23;14;276;85;0;14;49;60;55;0;4;3
26;24;77;363;1;10;77;111;69;1;2;4
38;13;198;471;1;15;22;295;75;1;4;9
20;27;67;205;1;13;75;104;63;0;4;4
22;12;94;111;1;16;50;181;12;0;5;7
22;10;24;220;1;14;20;229;67;1;4;5
29;29;311;42;0;16;76;124;95;1;5;5
38;11;326;405;1;13;14;181;16;1;1;9
25;23;206;214;0;11;40;90;65;0;5;5
20;20;99;211;0;13;47;143;85;0;3;3
23;10;161;264;0;14;54;231;87;1;5;3
36;11;73;75;0;10;64;140;71;0;4;7
40;15;187;474;1;16;43;152;88;0;5;6
33;9;113;55;1;11;44;155;46;1;3;8
22;10;136;76;0;14;37;168;54;1;4;7
28;10;197;460;1;12;30;249;12;0;5;8
28;28;684;388;0;15;40;98;88;1;5;7
39;14;504;424;0;15;48;145;46;0;1;9
37;20;446;464;0;14;29;121;34;1;4;5
24;9;202;290;0;16;41;161;1;1;4;5
25;28;415;201;1;13;11;213;6;1;4;8
36;22;172;90;0;12;59;147;87;0;5;7
31;26;425;214;1;12;45;136;42;0;1;4
30;21;128;160;1;14;49;244;70;0;1;5
36;11;206;469;1;10;71;141;43;1;5;4
36;17;173;348;0;13;49;197;45;1;5;8
32;29;373;23;0;15;44;298;48;0;1;5
33;12;726;189;0;10;16;67;84;0;5;9
31;23;43;191;0;15;73;177;37;1;2;7
28;13;56;189;0;14;64;273;82;1;3;3
29;16;99;316;1;14;31;184;93;1;3;3
36;16;652;259;1;16;56;290;17;1;3;5
24;12;127;435;1;13;31;256;21;0;5;7
24;30;450;218;0;12;73;212;98;1;4;5
40;19;534;70;1;11;73;105;64;0;1;3
30;27;423;305;1;12;57;143;33;0;1;4
31;21;433;498;0;16;55;201;78;0;1;6
31;23;532;439;1;11;69;293;88;1;5;5
23;17;496;475;1;13;23;160;43;1;2;5
26;9;174;383;0;11;28;71;47;0;5;3
38;11;724;202;0;15;70;134;9;0;5;6
23;14;380;360;1;10;46;165;59;1;4;5
20;17;585;55;0;11;49;80;18;1;3;5
26;23;634;173;1;10;15;191;40;0;1;5
25;11;712;275;1;11;52;231;48;1;1;7
23;30;232;421;0;10;70;118;20;1;3;6
29;10;198;164;1;10;58;115;24;1;3;7
37;19;185;433;0;12;32;266;33;0;2;8
21;17;135;57;1;14;10;235;96;1;3;9
33;22;375;79;0;14;75;94;64;0;3;7
32;15;336;89;0;16;57;118;57;0;5;3
39;28;463;19;1;14;61;193;86;0;1;5
38;17;696;463;0;10;41;250;74;1;2;6
30;16;456;318;0;15;70;265;39;0;2;8
31;25;279;184;0;10;17;75;74;0;1;4
22;13;113;136;1;12;12;228;69;0;2;9
37;26;260;15;1;11;76;290;17;1;1;5
36;29;96;114;1;14;68;92;43;0;1;4
21;16;403;322;1;14;51;260;32;1;3;4
36;16;660;58;0;16;37;92;38;0;1;5
28;28;342;354;1;11;33;152;32;0;4;7
34;17;428;132;0;11;39;78;97;1;1;3
20;29;197;308;0;12;21;222;61;0;1;3
25;11;682;280;1;11;34;199;100;0;2;5
25;17;406;159;1;13;47;76;93;0;4;4
24;9;234;421;0;11;56;101;35;1;4;5
31;23;109;363;1;14;31;171;18;0;4;9
31;28;272;46;1;15;61;194;21;0;4;3
34;28;221;320;1;13;36;197;95;1;1;3
32;24;114;188;1;13;57;188;64;0;2;9
36;16;78;289;1;15;39;182;88;1;4;3
23;20;344;402;0;12;52;110;20;1;5;3
25;9;428;39;0;10;36;121;19;1;5;7
27;12;586;452;1;11;40;94;96;0;2;9
25;28;382;80;1;15;27;149;50;0;5;8
40;18;167;222;0;16;27;93;57;0;2;9
38;15;392;213;1;15;57;184;66;1;4;7
22;26;92;223;1;13;14;214;9;0;3;8
39;19;358;156;1;11;47;275;73;0;3;6
36;28;498;41;0;16;19;163;23;1;3;7
36;26;670;245;0;15;55;150;92;0;2;6
29;13;483;178;0;10;48;201;82;1;1;4
21;12;713;50;0;10;14;91;6;0;5;5
28;27;231;31;0;11;49;145;79;0;2;9
31;19;491;19;1;11;64;157;52;0;1;6
23;25;240;485;0;16;56;229;70;1;5;4
33;18;718;493;1;12;79;262;79;0;4;3
40;30;618;404;0;15;44;167;37;0;1;8
39;25;41;388;1;15;26;114;61;0;2;7
33;13;404;201;0;13;73;271;82;0;2;9
29;19;597;173;1;15;37;96;88;0;4;7
39;23;252;347;1;11;56;124;21;0;3;5
33;19;248;75;1;14;34;280;100;1;4;6
30;23;79;260;1;15;23;200;43;1;3;6
37;13;31;112;1;15;64;117;51;0;1;9
36;13;534;407;0;12;34;73;3;1;1;6
40;21;178;194;1;15;77;227;51;1;2;8
39;21;635;216;0;16;79;125;16;1;4;9
37;25;148;36;1;11;74;270;56;0;2;7
24;22;337;269;0;12;14;220;27;1;5;7
22;22;63;52;0;11;71;82;39;1;1;7
39;20;258;121;1;16;10;206;99;1;2;3
21;22;345;393;1;15;26;264;36;1;4;9
29;9;585;245;1;10;18;177;41;1;3;6
30;19;722;364;1;16;65;156;32;1;5;5
26;16;589;425;0;14;24;62;50;1;5;8
33;14;675;164;0;13;66;200;44;0;2;3
25;18;270;262;0;10;22;257;1;1;5;9
38;17;287;324;1;11;19;299;61;0;1;8
26;28;329;55;1;15;31;115;82;0;4;7
31;25;385;168;1;16;26;263;6;1;4;9
20;19;537;76;0;10;45;67;18;0;2;8
35;27;238;373;0;10;65;79;87;1;1;4
30;13;317;74;0;11;67;178;82;1;4;6
27;15;162;402;0;12;16;272;78;1;5;3
39;18;700;243;0;16;64;189;69;0;5;7
24;18;543;451;1;12;20;203;75;1;1;6
28;9;617;193;0;11;61;103;55;1;5;5
36;20;698;396;0;15;21;173;97;0;4;5
33;11;494;290;1;12;43;188;17;1;5;7
35;23;523;311;1;14;70;146;37;1;4;4
26;10;446;410;1;15;11;239;2;1;5;5
29;30;654;91;1;13;35;158;68;1;1;6
38;30;178;278;0;15;55;260;32;1;4;6
25;26;443;12;1;14;10;78;82;0;2;8
27;27;511;439;0;10;38;185;20;0;1;5
24;11;266;226;0;16;10;272;70;0;2;6
30;27;620;218;1;12;72;276;61;1;4;9
30;23;126;35;1;14;74;242;78;0;3;3
32;27;683;367;0;10;55;65;71;1;3;8
38;20;525;124;0;16;27;107;56;0;4;3
21;29;661;279;1;16;54;205;13;1;5;9
34;24;531;261;0;13;16;222;92;1;5;4
26;19;509;457;0;11;32;295;69;0;3;4
30;26;304;407;0;10;42;231;94;0;2;4
33;28;316;400;1;14;53;208;85;1;2;4
27;24;183;57;0;11;63;87;89;1;1;4
23;19;350;184;1;16;73;171;33;1;3;6
24;13;46;76;1;10;73;272;4;1;2;8
37;30;157;409;1;11;14;244;16;1;3;6
35;10;391;251;0;13;78;114;72;0;2;7
24;24;292;393;0;14;53;197;38;1;5;4
37;29;527;415;0;16;22;119;51;0;1;5
21;11;33;438;1;15;61;114;43;0;1;4
35;22;494;386;0;12;63;62;7;1;4;3
22;29;212;250;1;10;33;279;25;0;1;5
32;9;140;386;0;13;19;253;41;0;5;6
25;14;641;337;0;16;39;208;50;0;5;7
22;15;561;368;0;10;30;228;92;0;2;6
38;16;131;149;0;11;27;179;25;1;2;8
40;18;60;192;0;10;26;176;100;0;4;6
36;10;130;87;1;15;54;66;32;0;1;6
27;28;521;382;0;14;72;212;61;1;1;4
38;26;567;336;0;12;12;82;62;1;5;9
39;13;690;139;0;13;54;222;95;1;3;4
31;28;398;307;0;12;67;126;20;0;1;5
22;20;221;77;0;11;57;117;46;0;1;6
22;28;467;136;1;10;32;237;82;0;5;9
33;27;254;74;1;10;31;173;41;1;1;5
28;15;384;205;1;13;16;168;46;0;2;7
26;19;354;292;1;12;46;183;92;0;3;8
33;28;278;23;1;13;42;260;81;0;2;4
37;16;651;143;0;13;73;155;6;0;2;9
23;10;226;113;1;11;12;226;49;0;4;6
35;10;502;73;0;14;75;276;23;1;5;5
25;24;257;392;0;14;77;140;73;1;3;3
38;22;167;98;0;13;70;91;60;1;4;4
39;21;436;402;0;14;25;128;38;0;4;7
30;14;60;185;0;13;58;163;29;0;4;4
36;13;252;88;1;14;46;138;50;0;5;6
39;14;704;403;0;11;46;171;76;0;4;8
20;24;619;440;1;11;20;178;62;0;5;6
24;18;691;209;0;13;40;64;15;0;4;5
24;26;309;280;0;12;33;175;100;1;2;6
23;29;228;189;1;16;39;176;23;0;3;5
40;14;650;298;0;11;15;270;64;0;5;4
33;15;521;498;0;11;79;203;14;0;1;6
31;16;445;433;1;15;12;127;6;0;2;5
21;16;589;59;0;10;16;78;61;1;2;5
39;20;410;146;1;16;30;269;59;1;5;3
36;22;720;243;1;10;70;131;89;0;5;3
37;25;548;208;0;10;59;153;79;0;3;7
22;21;272;220;0;15;35;265;80;0;1;6
37;9;473;353;0;12;40;176;10;1;1;9
29;22;527;293;1;10;61;68;31;1;5;7
40;12;260;230;0;10;11;181;26;1;5;7
36;20;200;373;0;13;61;220;6;1;1;5
31;13;613;152;0;12;27;124;68;0;1;6
35;17;352;89;0;16;48;191;37;1;3;3
31;11;567;299;1;11;33;181;1;0;2;5
23;15;489;129;0;11;42;150;20;0;1;8
31;10;207;410;1;11;73;285;67;0;4;4
28;14;551;217;0;12;57;99;8;0;4;6
29;17;345;418;0;16;16;176;98;0;2;3
34;28;702;391;1;14;76;203;47;1;5;9
24;9;544;479;1;11;26;62;96;1;2;6
36;20;280;34;0;12;33;292;43;1;1;9
26;12;662;180;1;12;64;167;43;0;1;9
27;27;641;123;0;14;62;142;17;0;1;5
24;18;385;148;0;15;57;176;88;0;4;8
33;11;354;263;1;11;37;117;36;0;3;3
38;25;374;91;1;12;62;93;84;0;5;7
24;15;609;374;0;11;28;239;64;0;1;8
34;18;87;215;1;13;18;204;86;0;3;4
36;15;95;202;0;12;74;146;45;1;4;6
31;12;361;189;0;16;66;291;77;1;2;9
40;15;182;18;0;13;40;150;17;0;5;8
20;19;618;360;1;10;42;94;17;0;1;8
38;27;382;118;1;14;11;225;96;0;3;6
24;25;464;221;1;14;52;73;95;1;5;8
39;9;114;333;0;11;27;146;57;0;4;7
29;22;668;23;0;11;69;87;24;0;5;7
23;15;614;180;0;10;46;144;64;1;4;6
26;30;286;264;1;13;72;127;61;0;2;4
38;16;155;26;0;12;20;211;76;0;1;5
32;18;463;71;0;15;41;177;93;1;3;4
22;15;638;50;1;16;71;61;82;0;4;4
24;11;548;474;0;14;47;82;72;0;3;7
38;20;501;62;0;15;12;101;24;1;1;6
20;16;710;227;0;12;79;172;43;1;5;9
28;17;594;454;0;14;69;72;52;0;1;9
29;16;351;198;0;16;79;239;86;1;3;6
22;10;636;380;1;10;44;62;14;1;5;4
34;10;486;379;0;10;28;294;60;0;4;5
28;17;579;374;0;15;72;171;22;0;2;5
20;14;566;275;1;15;75;222;55;1;1;6
32;27;180;149;1;11;55;187;75;0;2;4
31;30;356;166;1;13;24;274;14;1;5;5
34;28;112;227;1;14;34;218;64;0;4;5
36;12;162;17;1;12;38;63;71;1;5;5
22;10;71;16;0;10;20;274;27;1;1;9
28;28;483;121;0;12;70;63;94;1;2;7
28;9;452;116;1;10;30;141;1;1;2;5
24;22;469;198;0;11;64;127;74;1;5;8
26;12;688;123;1;13;51;182;34;0;2;6
34;15;337;258;0;15;55;206;38;1;3;9
20;25;244;426;1;13;38;66;21;1;1;6
34;22;41;311;0;11;60;177;46;1;4;3
30;20;458;339;1;16;60;257;36;1;4;9
26;14;369;116;0;15;65;227;31;1;5;3
40;12;577;198;0;12;27;111;41;0;3;8
25;13;111;193;1;15;36;216;78;1;2;4
35;10;468;410;0;11;32;207;21;1;1;9
29;11;663;251;1;11;17;280;2;1;3;7
35;15;324;263;0;13;66;118;28;1;1;9
40;28;485;78;1;11;37;207;59;1;5;9
38;16;416;18;1;16;55;161;31;1;5;7
32;17;617;21;1;14;60;195;71;0;4;5
28;12;183;93;0;15;67;163;22;1;3;5
39;30;206;227;1;13;71;80;68;0;5;9
36;13;584;189;0;11;12;195;50;0;1;4
21;10;30;23;1;16;42;226;87;1;3;5
20;15;555;203;0;13;74;250;76;1;1;9
39;20;142;412;0;16;75;124;89;0;3;3
38;14;401;197;1;13;20;274;69;1;2;7
38;10;581;368;1;12;64;118;74;0;2;6
30;30;355;417;1;12;14;282;70;0;2;6
29;14;609;216;0;10;12;169;4;1;1;5
33;15;200;112;0;16;24;86;79;1;3;9
23;21;307;149;1;13;76;61;44;0;1;4
24;9;312;499;1;15;25;110;16;1;1;9
38;15;650;261;1;10;70;261;25;1;2;3
23;20;272;205;1;16;27;97;5;0;4;8
34;13;83;141;0;15;76;83;15;1;3;7
22;10;113;339;1;16;61;191;46;0;1;8
30;22;117;251;0;14;36;286;77;1;1;7
28;20;511;255;1;14;18;99;18;1;5;9
37;27;90;35;1;13;38;252;59;1;2;6
34;20;430;125;1;13;72;241;93;1;5;9
35;9;640;179;0;11;45;112;88;1;1;4
33;12;103;56;0;14;32;115;51;0;1;6
33;28;561;76;1;13;37;116;24;0;2;4
36;29;312;198;1;10;62;194;19;1;1;6
39;16;605;97;1;11;50;173;36;0;2;8
