temperatura;amonia;idade;peso;sexo;fotoperiodo;ruido;luz;umidade;infeccoes;animais_por_gaiola;risco
39;19;709;165;1;11;11;161;10;0;2;3
25;22;262;406;1;14;31;142;91;1;3;5
27;27;48;71;0;11;35;194;74;1;2;7
38;20;537;232;0;16;65;92;97;0;3;7
23;23;178;153;1;11;44;184;57;0;4;4
36;29;280;260;0;12;33;74;72;1;1;4
29;11;169;487;1;15;54;212;38;1;2;3
23;14;420;211;0;13;78;211;25;1;2;4
36;22;28;154;0;16;18;153;44;1;2;5
20;10;482;220;1;14;29;199;46;0;4;6
39;16;99;176;0;12;55;295;48;1;1;5
28;18;617;365;1;11;61;215;23;1;2;6
30;27;293;365;1;14;48;85;5;1;5;5
25;14;33;250;1;16;21;259;20;0;2;3
32;17;109;303;0;14;44;212;93;0;2;5
38;16;656;189;0;12;77;135;10;0;5;9
27;14;686;313;0;12;34;124;39;0;4;8
35;23;64;215;1;15;19;274;58;0;2;4
20;24;120;166;0;14;29;82;47;0;3;8
38;16;38;168;0;12;49;142;68;0;4;5
33;26;703;65;1;15;39;154;46;0;4;4
23;9;712;154;1;12;41;297;36;1;3;6
21;29;232;227;0;14;23;72;15;0;1;8
27;20;440;452;0;11;13;243;43;0;3;3
40;10;655;161;1;15;66;293;21;1;5;7
36;15;154;430;0;13;47;241;14;0;1;6
37;16;350;157;1;16;73;105;24;1;5;4
29;28;168;409;1;12;21;272;72;1;3;4
37;11;139;476;1;15;49;248;98;0;1;8
32;9;228;23;0;14;26;160;98;1;2;3
25;25;418;72;0;11;55;201;3;0;2;6
37;20;71;469;1;14;66;282;60;0;3;6
22;27;281;78;0;11;54;159;80;1;3;9
23;21;53;262;0;12;78;230;9;0;3;4
36;30;455;471;0;15;59;297;32;1;3;7
38;21;546;274;1;13;26;142;27;0;5;5
35;12;590;137;0;13;35;277;2;1;2;3
28;20;196;459;1;12;26;74;69;0;5;6
38;22;294;103;1;13;15;111;81;1;1;5
39;24;620;387;0;16;50;240;4;0;5;3
37;25;368;433;0;14;38;106;14;1;2;3
35;16;704;203;0;10;21;69;38;1;1;8
34;9;534;337;0;15;63;244;93;0;1;5
38;12;717;303;1;14;75;252;84;0;5;3
22;19;134;435;0;13;39;167;90;1;5;5
25;17;587;110;0;14;61;93;67;1;5;5
36;22;42;443;1;11;60;207;42;1;3;6
20;24;588;432;0;12;45;171;33;0;2;7
20;29;525;152;0;15;40;228;47;0;5;7
23;26;139;111;0;10;25;129;16;1;1;6
26;17;548;206;1;10;36;60;52;0;4;3
39;17;497;272;1;14;76;154;91;0;3;9
36;13;613;250;1;12;63;232;18;0;1;5
40;15;348;285;1;16;42;158;29;0;4;6
39;13;284;376;1;15;67;142;96;1;2;5
34;22;645;453;0;11;23;279;65;0;4;4
28;30;610;384;1;13;20;97;13;1;3;7
24;20;617;87;1;13;14;286;5;1;1;4
28;28;619;367;0;11;58;264;33;0;4;4
20;10;276;280;1;10;15;204;5;1;5;7
32;23;595;215;1;12;59;240;75;0;2;7
37;29;29;180;1;12;62;214;69;1;1;6
38;12;262;25;0;13;65;263;60;1;4;3
21;16;376;321;1;15;65;152;50;1;1;7
23;15;283;170;0;10;67;268;92;1;3;7
33;18;541;120;0;11;61;189;60;1;1;7
35;20;340;47;1;13;64;166;90;1;4;9
34;23;150;440;0;12;54;96;84;1;5;3
38;19;675;36;1;11;69;285;55;0;2;5
36;23;441;479;1;14;20;291;47;1;2;4
33;18;298;191;1;13;52;192;78;0;1;7
28;28;44;277;0;10;73;252;76;1;1;9
26;28;576;370;1;10;68;113;84;0;4;5
30;17;247;90;0;11;42;185;65;0;4;4
31;12;569;135;1;14;61;101;9;0;5;7
22;14;224;75;1;16;68;101;83;0;1;5
36;11;607;63;1;10;63;219;76;0;4;8
35;13;631;496;1;11;11;69;19;1;1;5
38;24;303;377;0;14;60;94;53;0;3;3
20;17;28;424;0;16;60;207;49;0;2;3
28;24;714;368;1;14;67;65;16;1;1;7
30;10;312;385;1;14;51;235;84;1;1;8
24;23;662;312;1;14;51;283;35;1;2;8
30;29;214;317;0;14;80;63;0;1;2;4
26;26;675;199;0;10;39;62;89;0;4;5
39;12;500;322;1;12;67;73;49;0;4;4
25;9;503;152;0;15;47;275;100;0;3;6
30;28;495;193;0;11;33;280;87;0;5;3
35;18;69;303;0;16;22;78;12;0;1;9
29;10;719;333;1;12;49;150;89;1;1;5
39;19;510;390;0;12;42;210;26;0;4;3
30;14;634;497;0;11;42;281;5;1;3;5
27;21;72;48;0;16;39;254;87;0;5;9
25;28;398;476;1;15;70;268;44;1;5;8
40;28;416;477;1;15;28;186;1;0;4;7
35;26;83;103;0;16;78;99;29;1;4;4
29;21;37;162;1;14;66;69;26;0;2;9
24;29;190;315;1;10;73;173;48;0;1;6
22;9;160;477;1;13;68;227;12;1;4;3
25;19;91;254;0;12;40;157;74;0;2;8
40;26;170;336;1;16;33;293;71;0;1;5
29;14;680;143;1;11;79;96;18;0;3;9
36;17;542;20;0;15;13;220;45;0;1;8
32;17;400;473;0;12;22;114;65;0;3;8
39;20;335;163;1;10;74;254;21;1;2;9
20;13;593;418;1;16;19;268;27;1;3;8
37;18;430;376;1;12;28;271;61;1;1;5
22;10;89;256;0;13;70;251;6;0;4;6
25;12;451;367;1;15;40;74;8;1;2;6
25;30;693;266;1;10;16;106;60;1;4;6
21;17;254;63;1;12;39;89;29;0;3;9
38;17;116;366;0;13;30;153;85;1;5;5
24;27;154;105;1;13;80;135;13;0;4;3
34;22;730;330;1;16;46;259;79;1;4;9
37;29;140;33;1;15;17;117;19;1;5;4
36;14;359;57;0;12;43;61;98;1;2;4
26;23;177;423;0;12;60;215;47;1;3;9
20;17;508;91;1;15;34;279;55;0;3;6
29;12;558;25;0;12;25;145;9;0;1;5
37;24;250;358;0;10;72;206;97;0;2;6
38;17;570;465;1;10;36;86;50;1;5;6
23;14;133;481;1;16;45;134;31;0;4;5
31;12;335;339;0;13;62;246;7;0;1;9
27;21;178;239;0;10;61;152;11;1;2;4
29;11;683;489;0;14;40;207;78;1;1;7
39;16;613;257;1;14;57;244;20;1;1;8
23;14;693;381;0;11;26;144;11;0;4;7
25;10;435;280;1;13;54;124;72;1;1;7
31;23;324;411;0;10;62;165;93;1;5;6
39;27;725;331;0;14;48;225;91;0;5;4
23;16;646;206;0;10;33;180;57;1;5;5
20;14;563;123;1;11;47;174;93;0;3;7
34;23;287;221;0;14;46;109;26;1;2;3
20;22;253;142;0;16;27;250;7;0;5;7
20;24;659;188;0;15;53;263;98;0;1;5
31;30;51;17;1;10;72;175;1;0;3;8
25;9;463;463;0;11;56;134;37;1;4;8
40;15;307;185;1;14;44;188;3;0;2;6
38;15;601;434;1;12;14;255;12;0;2;7
37;9;491;54;1;12;15;134;72;1;4;9
35;14;73;221;0;12;74;289;43;1;2;3
27;29;583;170;1;12;19;241;69;1;1;3
32;22;133;319;0;11;57;162;22;1;1;4
28;10;575;486;0;14;71;199;58;1;1;8
29;17;435;483;0;15;57;223;33;1;2;3
37;15;178;390;1;15;44;183;47;1;5;9
34;14;516;459;0;12;18;195;90;1;2;7
31;28;699;367;1;13;48;245;2;0;1;4
25;12;440;479;1;11;36;177;6;0;2;7
34;14;165;282;1;16;25;90;24;1;3;9
29;29;110;413;1;14;76;76;90;1;3;9
28;24;724;357;0;11;17;81;72;1;1;3
25;12;292;21;1;10;20;139;26;1;3;4
27;23;550;421;0;16;24;289;74;0;5;7
35;10;730;176;1;12;31;115;60;1;2;4
29;22;387;168;0;15;32;145;2;0;5;4
24;17;638;79;0;13;24;163;15;0;3;3
26;12;557;168;1;10;31;170;77;0;1;8
26;16;330;307;0;14;18;120;81;0;5;6
30;26;259;334;1;14;73;207;85;0;4;3
21;13;255;107;1;14;70;283;61;0;1;9
30;19;699;442;1;16;73;256;63;0;4;9
36;22;77;66;0;13;28;294;58;1;1;5
40;28;660;70;1;10;35;174;42;1;3;6
36;10;333;14;0;11;20;110;65;0;3;5
24;30;478;79;1;15;54;147;28;0;5;9
25;18;490;453;0;15;74;266;26;0;4;9
21;25;53;378;0;13;35;76;54;1;5;4
24;26;366;255;1;14;59;238;28;0;2;5
39;13;541;326;0;16;49;192;27;1;4;4
31;22;89;240;1;12;39;184;58;1;5;6
37;16;58;276;1;16;62;68;37;0;3;4
21;21;305;495;1;14;37;237;67;0;3;6
23;26;549;237;1;10;80;256;64;0;4;7
40;18;662;304;0;12;45;84;5;1;2;8
20;10;678;291;0;13;18;254;86;1;3;6
28;24;690;468;1;12;39;215;77;1;2;9
32;13;74;110;1;15;70;149;15;1;2;3
23;24;76;406;1;12;58;149;3;0;1;8
27;11;477;35;1;14;70;268;49;0;4;9
27;28;505;176;0;13;14;264;31;1;4;3
22;30;184;409;1;15;44;131;95;1;3;4
27;16;585;447;0;13;37;212;35;0;3;6
34;13;96;424;1;11;52;173;39;1;2;3
34;28;646;348;0;15;62;285;95;0;5;3
39;30;232;332;0;12;79;130;74;1;4;7
21;16;109;39;0;14;47;239;69;1;4;9
37;19;249;103;1;14;76;213;45;1;3;4
35;18;80;240;0;13;68;205;38;1;5;5
36;16;111;421;1;13;71;107;2;0;4;7
39;23;35;497;0;16;73;81;18;1;5;8
35;13;212;23;1;16;78;213;4;1;2;9
32;12;188;405;1;12;46;286;11;1;2;4
39;16;640;73;1;16;61;283;25;0;3;5
32;12;348;356;1;12;11;136;46;0;1;9
26;19;391;114;1;13;78;233;13;0;1;4
22;14;273;414;1;12;21;111;14;1;3;3
40;24;680;393;1;15;41;107;40;0;4;8
38;25;242;491;1;16;55;78;80;0;3;8
34;29;688;337;1;16;46;253;59;1;2;9
33;10;492;297;0;14;34;216;69;1;3;9
30;17;570;181;0;11;42;281;67;0;1;5
23;26;320;50;0;15;35;250;92;0;1;7
27;19;88;73;0;13;46;243;41;1;4;5
36;26;213;136;0;11;27;75;61;0;1;8
39;12;383;380;1;11;30;241;20;1;3;3
33;17;645;13;0;12;49;228;91;0;2;3
29;27;645;481;0;10;56;135;88;0;4;8
31;21;256;121;0;10;26;157;85;1;3;7
24;25;712;61;1;12;74;225;10;1;2;6
39;23;534;251;1;13;72;89;55;0;2;7
27;27;204;46;0;13;28;153;96;1;5;6
40;12;710;171;1;11;62;213;81;0;5;4
24;20;125;283;0;14;43;204;3;1;4;5
30;27;545;464;1;16;17;205;41;0;4;5
37;21;715;22;0;16;38;234;8;1;4;6
30;20;218;493;1;10;20;138;8;0;4;8
27;27;562;133;0;13;73;160;23;0;4;5
31;17;317;349;0;11;22;138;11;1;1;6
34;16;383;456;0;15;19;126;92;1;3;9
40;12;456;472;1;14;45;276;50;1;3;3
29;15;683;400;0;16;48;118;46;0;5;3
35;13;125;162;1;16;62;300;93;0;5;7
31;24;237;101;1;11;54;204;79;1;2;8
36;16;688;485;1;12;37;214;97;1;2;4
33;23;684;448;1;12;79;154;57;0;4;5
38;26;597;104;0;13;59;299;14;1;4;8
20;14;421;484;1;14;20;173;52;1;5;8
39;28;646;61;0;10;22;84;47;1;4;4
24;30;459;332;0;15;11;270;82;1;3;4
27;25;51;46;0;14;65;131;16;0;3;9
29;24;508;190;1;12;60;163;88;1;3;7
31;12;595;164;1;11;23;85;33;1;5;9
35;11;605;300;1;12;26;300;49;0;3;7
24;12;248;202;1;12;79;276;29;1;2;4
36;16;720;470;0;14;53;221;32;0;2;6
40;17;233;241;0;14;25;69;18;1;5;7
26;30;427;381;1;15;10;248;38;1;1;6
22;9;113;139;1;15;79;225;11;0;2;6
33;29;631;444;1;12;18;105;79;0;4;5
24;18;258;475;0;15;13;203;39;0;1;8
40;28;125;415;0;16;54;221;84;0;5;6
25;15;592;182;0;12;75;243;17;0;3;3
21;20;541;290;1;11;68;228;48;1;4;5
31;30;78;336;0;14;80;237;46;0;1;3
30;30;456;173;0;14;43;169;63;0;4;4
30;22;29;451;0;10;51;293;95;0;5;5
27;13;217;322;0;14;29;146;6;1;3;7
25;9;504;494;0;16;52;87;60;0;3;9
26;22;395;470;1;16;35;103;51;1;2;7
40;29;325;243;1;11;37;119;22;1;1;5
22;22;470;459;1;11;46;123;58;1;1;9
31;27;343;477;1;15;44;93;47;1;4;3
25;24;466;400;0;15;72;199;75;0;4;4
30;10;257;435;0;13;55;217;98;0;1;9
33;9;672;131;0;13;38;131;79;1;1;6
29;30;313;72;1;12;46;213;27;1;3;9
37;25;716;384;1;16;56;255;20;1;1;9
20;23;107;47;1;14;25;234;10;1;4;6
40;18;155;489;0;16;14;229;94;0;1;7
40;29;664;288;0;16;25;288;0;0;4;7
36;22;523;153;1;16;45;174;38;1;5;5
37;13;29;214;1;16;39;214;24;1;5;6
35;17;569;80;1;16;76;262;68;0;5;5
20;26;194;398;1;11;26;119;22;0;2;5
27;13;25;453;0;12;76;255;74;1;1;9
24;17;601;70;0;11;64;234;30;0;2;4
35;25;442;231;1;11;48;245;49;1;3;6
33;22;405;448;1;10;78;241;59;1;1;4
36;13;619;278;0;16;67;182;20;1;3;5
34;23;202;421;1;10;57;61;39;1;4;9
28;13;135;414;1;16;61;84;21;1;4;6
24;19;24;411;0;11;38;160;28;1;4;5
21;17;218;400;1;10;65;283;60;0;2;3
33;12;548;19;1;16;60;104;45;0;3;5
30;24;139;456;0;10;14;77;20;0;5;4
36;27;289;60;0;15;68;155;20;1;1;6
39;15;403;180;1;14;56;287;27;0;2;7
36;20;259;383;0;11;38;162;61;0;4;3
22;21;108;211;0;14;73;63;79;0;2;5
36;11;540;175;1;10;67;288;60;0;2;8
32;16;235;431;1;14;70;282;47;0;5;3
20;26;235;469;0;10;30;104;51;1;3;6
34;18;652;161;0;16;16;149;86;0;3;3
30;27;575;74;0;10;44;292;13;1;2;9
39;14;618;114;0;10;45;186;43;0;1;9
32;10;272;321;0;12;15;101;39;1;3;3
40;20;449;108;0;13;16;294;28;1;1;3
20;15;38;325;0;12;37;214;58;1;3;8
26;25;339;352;0;13;25;268;63;1;1;4
39;18;351;320;0;13;46;122;80;1;5;6
28;9;149;485;0;14;54;283;22;0;2;9
29;25;293;466;0;13;46;252;24;1;3;9
33;23;619;53;0;10;20;205;80;0;1;4
29;29;535;332;0;12;22;146;65;0;1;7
28;13;162;192;1;14;27;81;56;1;4;5
24;22;74;472;0;12;36;172;28;0;3;3
21;16;717;416;0;14;48;64;50;0;5;5
37;11;195;370;1;14;49;114;31;1;4;5
25;13;613;414;1;16;52;103;7;1;4;3
33;15;626;409;0;10;59;95;78;1;1;9
34;27;187;226;0;10;37;100;39;1;3;9
20;28;371;333;0;13;66;269;68;0;4;3
37;30;171;296;0;12;39;172;28;0;5;5
21;11;278;34;1;16;41;97;75;0;4;3
26;20;245;421;1;10;53;139;17;0;5;4
34;24;214;389;0;10;10;174;14;1;1;7
33;25;451;109;1;14;13;258;32;0;5;7
26;20;467;466;1;14;14;103;65;1;1;8
30;9;679;31;0;11;18;83;77;0;5;9
29;19;282;354;1;12;34;76;69;1;5;3
22;26;719;156;0;15;60;220;63;1;3;7
30;12;717;486;0;15;74;88;89;0;1;5
38;28;520;190;0;16;12;103;88;0;1;9
31;14;282;419;0;10;15;223;75;0;2;9
29;30;629;103;1;10;34;258;86;1;5;4
23;13;556;59;0;12;76;250;42;1;1;6
31;19;207;414;0;12;45;120;67;0;2;7
38;19;346;238;1;10;11;286;62;0;4;9
27;21;157;475;0;10;34;165;21;1;4;9
24;21;107;465;0;16;34;249;37;0;3;5
32;22;493;384;1;15;53;219;21;1;5;5
35;25;130;130;1;10;12;283;77;1;2;6
28;12;580;464;1;11;16;245;82;0;3;5
36;27;112;306;0;11;69;99;83;1;3;6
29;20;495;462;0;13;68;152;89;1;2;9
29;24;546;304;1;13;75;224;54;0;5;4
40;27;489;423;1;12;28;154;51;1;1;3
20;27;486;24;0;10;43;164;80;1;3;3
30;28;668;229;0;14;52;259;86;1;3;4
32;9;368;144;0;12;44;178;78;1;2;6
37;14;268;291;0;12;76;219;54;1;4;5
39;20;232;222;1;11;35;136;82;0;5;9
32;30;197;320;1;12;27;121;4;0;5;6
33;11;167;273;0;14;23;88;88;0;5;3
31;13;536;54;1;12;28;231;11;1;1;9
38;18;102;484;0;11;13;236;10;1;4;4
21;15;65;360;0;10;38;121;10;1;5;3
31;19;531;88;1;13;22;127;87;0;4;3
30;10;359;333;1;12;76;255;25;0;4;8
29;25;93;393;1;15;73;239;91;1;3;7
38;11;163;416;1;15;75;285;100;1;1;8
28;23;300;339;1;10;18;172;70;1;5;9
26;22;215;137;0;15;79;218;15;0;3;6
32;22;327;484;1;12;33;127;89;1;3;9
20;22;298;313;0;15;75;149;29;0;4;3
21;18;648;292;1;15;24;73;0;0;1;9
33;13;119;328;0;13;70;223;91;1;3;8
36;27;142;342;1;12;18;127;89;1;1;7
25;20;101;217;0;15;66;79;63;1;4;4
33;18;71;308;1;15;60;172;13;0;1;8
26;27;298;123;1;15;23;115;39;1;3;3
24;9;234;295;0;10;37;267;16;1;3;6
32;28;550;236;0;15;43;274;72;1;1;7
21;9;297;284;1;15;15;163;48;0;5;6
20;17;158;106;1;10;53;81;7;0;5;9
24;18;461;430;0;14;64;125;31;0;2;5
39;13;32;445;1;10;77;176;60;1;4;4
33;21;173;486;1;10;10;195;9;0;4;9
29;22;110;442;0;11;41;84;42;1;5;5
40;18;521;448;1;13;35;186;90;0;1;7
27;11;443;312;0;11;17;68;100;1;5;9
35;29;79;51;1;15;28;224;35;1;3;7
23;24;68;42;1;11;62;127;100;1;3;9
40;11;546;72;0;16;17;235;69;1;1;3
39;29;585;121;1;12;14;102;22;1;5;3
24;30;456;124;1;13;49;61;97;0;4;5
39;13;223;111;0;14;18;237;35;1;4;3
30;14;329;323;0;15;31;256;89;1;4;3
38;21;307;476;0;14;13;192;62;0;1;3
31;14;430;25;0;14;20;165;1;1;4;8
37;14;646;490;0;14;74;145;26;0;5;4
34;20;482;341;1;10;59;162;42;0;3;8
35;24;91;439;1;10;58;88;94;0;3;4
20;22;585;431;1;13;73;174;46;0;2;6
22;20;332;130;0;10;24;240;72;1;2;5
23;17;66;404;1;13;33;119;73;0;2;8
38;29;449;195;0;14;64;284;22;1;2;7
30;30;497;130;1;16;36;253;20;1;5;3
31;30;52;194;1;11;28;164;53;1;3;9
21;13;631;341;0;16;78;262;29;0;1;8
34;11;382;294;1;11;25;191;96;0;5;9
25;9;644;109;0;12;30;105;2;1;5;9
37;27;649;154;1;14;63;60;40;0;2;3
35;10;691;306;1;13;66;99;75;1;2;7
40;22;684;372;1;12;32;240;27;0;1;4
22;24;551;316;0;14;47;116;79;0;2;8
38;20;359;209;0;15;48;182;42;1;1;6
33;28;322;424;0;12;75;233;69;1;3;6
26;19;114;453;0;11;75;253;2;0;4;5
21;12;196;290;0;16;62;204;57;0;1;9
40;11;173;489;0;14;56;239;60;0;4;4
40;11;702;373;1;12;17;86;92;0;4;3
28;14;231;50;0;12;27;208;21;1;4;5
40;29;54;381;0;12;45;269;0;1;2;8
20;30;365;47;1;13;74;259;92;1;5;8
26;12;669;376;1;16;43;99;10;1;1;6
36;14;189;112;1;15;36;271;88;0;3;7
20;27;38;331;0;10;18;274;30;0;3;8
32;9;553;264;0;12;43;102;38;1;2;5
29;17;521;86;0;13;27;261;55;1;1;4
30;23;22;312;0;16;23;86;44;0;5;7
34;27;542;250;0;14;38;262;82;0;1;7
32;18;129;399;1;13;27;217;26;0;3;7
20;16;508;336;0;14;26;226;69;0;5;6
34;18;354;69;1;16;55;110;34;1;4;7
23;11;133;157;1;12;10;97;30;1;3;9
35;28;134;212;1;16;53;245;99;0;3;9
24;10;436;251;1;11;57;91;7;0;2;8
33;30;400;283;0;10;77;234;3;1;1;6
32;23;287;228;0;12;59;144;74;0;5;6
30;30;51;431;1;16;63;102;26;0;2;7
26;14;312;214;1;12;61;255;81;1;1;7
29;20;242;355;1;14;44;259;26;1;2;9
27;24;652;247;0;15;11;222;64;0;1;8
34;30;226;402;0;11;54;173;76;0;5;6
30;21;547;285;1;16;56;70;65;1;4;6
36;27;244;172;0;12;19;213;62;1;3;5
36;10;603;225;1;15;78;65;71;1;1;5
22;20;274;455;1;13;63;66;49;1;2;7
29;23;666;252;1;12;64;112;66;0;3;9
33;27;454;466;0;14;58;175;0;0;4;5
23;11;697;365;0;16;78;79;95;1;2;9
23;13;617;165;1;15;55;74;25;0;3;4
37;24;28;261;0;12;27;125;25;1;2;3
21;17;461;428;0;10;19;219;62;1;4;7
38;21;276;89;1;10;80;101;88;1;1;5
23;22;725;327;0;16;45;137;77;0;2;6
40;18;368;369;0;15;10;207;89;1;5;7
31;19;390;196;0;12;79;300;33;0;4;3
26;23;617;474;1;13;26;191;94;1;3;9
36;14;465;102;0;10;78;180;61;1;3;4
39;11;149;315;1;12;26;298;32;1;5;3
21;17;316;277;0;10;80;108;93;1;1;5
39;20;375;378;1;14;79;270;10;0;2;6
20;30;184;270;0;10;22;255;73;0;3;5
38;12;652;391;0;12;24;223;23;1;2;7
36;18;110;466;1;14;19;273;10;1;3;8
26;29;383;123;1;14;28;243;89;0;2;5
25;11;375;356;1;11;66;238;64;0;4;9
40;10;305;500;0;11;56;266;31;1;4;3
33;20;257;116;1;14;71;204;71;1;3;5
34;14;302;405;1;12;18;289;69;0;2;5
39;20;327;115;1;14;26;274;55;0;4;6
23;28;56;415;1;15;20;195;38;1;1;4
33;24;728;267;1;12;13;85;84;1;4;6
27;19;156;34;1;11;29;278;20;1;2;9
34;18;443;489;1;12;30;249;7;1;2;6
32;23;494;471;1;16;61;90;91;1;1;8
38;20;727;10;1;13;34;193;19;0;4;3
28;13;662;85;1;12;54;286;75;1;5;4
38;23;526;13;0;16;36;145;23;1;1;7
25;11;77;76;0;13;35;198;10;1;1;5
36;27;268;288;1;10;80;169;3;0;3;3
30;28;558;376;0;13;70;263;81;1;2;5
36;30;218;48;0;10;12;204;68;1;5;6
33;18;164;135;1;11;70;79;90;0;3;7
26;28;163;73;0;13;54;199;12;1;2;5
28;13;489;230;0;11;66;79;5;1;5;7
40;17;507;299;1;10;71;289;70;1;3;6
36;19;408;392;1;16;34;190;72;0;4;5
21;14;430;378;1;16;70;280;40;1;2;3
28;24;130;203;1;16;42;278;49;1;1;8
39;23;568;203;1;13;70;273;76;1;4;4
32;28;38;164;0;10;31;185;22;0;5;9
40;26;557;207;1;10;67;200;58;1;5;5
23;11;43;154;0;10;74;172;67;1;1;7
35;18;720;388;0;14;76;64;29;0;5;6
34;11;199;336;1;16;14;128;86;0;4;4
36;15;696;26;1;10;73;184;84;1;4;6
40;23;261;203;1;11;35;183;62;0;5;9
20;24;179;423;1;11;60;245;57;0;4;7
27;25;546;118;0;11;32;175;34;1;3;5
26;26;216;490;0;15;29;89;0;1;1;8
29;14;111;436;0;13;13;211;97;0;2;4
29;10;245;480;1;13;12;140;77;0;1;8
34;11;106;133;0;10;54;173;72;0;2;5
38;10;704;387;1;10;16;140;53;1;5;5
33;10;320;420;0;14;54;132;42;0;3;9
23;22;271;430;1;14;21;288;16;1;4;7
30;29;660;493;0;12;48;118;4;0;3;6
39;25;476;106;0;10;22;159;48;1;3;4
36;12;340;246;0;12;29;135;16;1;5;8
25;20;183;259;1;13;17;97;31;1;4;4
28;23;571;265;0;16;73;210;74;1;2;6
33;30;120;228;1;11;29;81;44;0;2;7
38;19;328;277;1;15;72;186;28;1;1;3
22;29;329;419;1;12;55;164;2;1;1;9
25;24;448;310;1;14;49;258;18;1;1;5
39;13;556;194;0;11;76;189;63;1;2;4
20;19;357;120;0;11;22;199;6;1;5;3
39;24;213;108;0;14;37;202;95;1;4;7
21;26;420;37;0;14;31;262;94;1;3;6
26;22;255;317;1;11;54;132;80;0;5;5
37;30;515;206;1;13;49;172;5;1;3;9
40;19;666;128;0;11;57;147;15;1;4;8
30;15;714;130;1;10;35;291;93;1;1;7
39;30;407;29;0;15;39;245;53;0;3;7
36;23;55;498;1;11;47;237;61;0;3;3
38;30;273;123;0;15;24;77;7;0;2;6
36;10;666;22;1;16;39;266;11;0;3;5
32;13;197;234;1;10;61;148;97;1;5;9
28;11;243;299;0;13;60;161;79;0;5;6
31;29;123;211;0;11;62;98;84;0;2;4
40;9;191;104;1;10;36;64;66;1;2;7
33;21;162;55;1;10;79;142;77;0;2;7
22;20;117;395;1;12;75;188;46;1;4;8
35;9;642;416;0;10;13;167;61;0;2;8
38;10;542;50;1;13;75;253;88;0;3;9
25;16;284;267;1;15;78;197;15;0;5;4
35;9;188;228;1;15;16;236;46;0;4;6
24;12;423;479;0;12;39;205;100;1;3;7
30;29;181;188;0;12;11;250;62;0;2;6
40;19;239;308;1;11;67;224;61;0;2;8
23;24;204;118;1;16;45;113;3;0;2;9
31;28;576;194;1;12;67;64;75;1;5;8
38;13;473;182;0;11;32;260;77;0;2;6
31;22;705;471;1;13;73;227;93;0;2;9
31;30;124;126;0;10;35;66;46;0;2;6
38;11;248;338;1;11;58;280;90;1;1;6
21;12;682;426;0;15;58;252;87;1;1;4
36;24;263;323;0;12;62;92;43;0;1;4
34;11;456;412;1;11;32;285;54;1;4;5
36;25;688;447;1;15;45;145;14;1;2;3
22;15;144;434;0;16;49;190;18;1;5;3
26;28;46;333;1;12;15;74;63;1;1;6
31;17;569;189;0;16;70;78;99;1;5;7
32;17;535;499;1;14;72;201;52;0;3;5
30;21;361;274;0;16;72;111;71;0;2;3
29;18;692;419;0;12;48;169;14;0;2;5
37;20;84;162;1;16;35;254;66;0;4;4
23;10;511;428;0;10;68;259;55;1;5;7
29;20;434;91;0;10;14;222;83;1;1;9
22;17;221;10;0;16;50;170;11;0;4;4
35;29;553;402;1;11;64;98;48;1;2;3
38;28;365;108;0;13;63;125;42;1;2;3
30;13;441;150;0;14;33;184;64;1;3;5
25;18;381;474;1;13;25;207;17;0;2;4
21;30;245;480;1;11;13;275;51;0;1;7
27;28;568;117;1;15;59;221;7;0;5;3
26;10;458;390;1;12;59;84;58;0;2;9
25;19;335;175;1;10;67;174;18;0;5;3
31;9;574;304;1;16;17;226;62;0;3;9
36;30;570;417;0;14;38;209;74;0;5;3
23;30;434;20;0;16;41;185;87;1;4;8
33;25;648;181;1;10;18;267;80;1;1;5
26;13;279;139;1;11;11;88;94;1;5;7
32;21;493;189;1;16;52;166;6;0;5;4
36;25;82;281;1;15;76;207;23;1;3;8
33;30;548;320;1;16;22;276;51;0;1;9
32;30;546;163;1;11;49;195;68;0;4;4
26;20;390;178;0;10;48;222;59;1;1;5
35;13;615;223;1;15;33;63;83;1;3;4
32;16;551;402;1;16;53;82;35;1;3;6
26;27;493;445;0;10;52;263;14;1;1;8
33;22;510;300;1;10;77;114;8;0;5;6
37;15;211;363;0;10;66;156;29;0;4;5
26;29;604;273;1;10;50;223;54;0;3;7
27;16;672;366;1;10;37;133;36;1;1;9
28;28;220;395;1;14;29;236;51;1;5;3
40;9;21;128;0;13;27;61;51;1;1;6
35;16;567;398;1;15;29;146;94;1;5;9
33;14;29;379;1;15;12;296;83;1;2;7
21;9;479;378;0;11;58;266;0;1;5;6
21;19;661;484;1;15;53;290;66;1;5;3
26;10;551;48;1;11;16;170;64;0;2;6
40;21;75;497;0;16;70;268;7;1;3;6
20;11;728;314;0;16;21;109;30;1;3;8
36;22;49;374;1;15;27;220;53;1;4;6
26;24;452;385;0;12;71;146;91;0;5;7
23;11;314;316;0;15;73;300;82;1;3;7
29;26;64;113;1;15;17;217;32;0;4;3
38;20;366;357;0;13;76;268;49;0;1;6
23;25;171;149;1;11;12;107;41;0;4;7
24;29;261;72;0;15;21;115;84;0;4;7
33;17;505;125;1;14;30;208;81;1;2;4
33;23;552;308;0;10;60;198;47;1;1;3
35;21;181;58;1;12;56;222;56;1;3;4
26;30;689;249;0;11;16;252;76;0;3;9
23;29;380;410;1;11;26;94;61;1;4;3
